treat,age,educ,black,hisp,marr,nodegree,re74,re75,re78
0,22,12,0,0,1,0,9710.126,17894.27,23775.14
0,30,12,0,0,1,0,25862.32,25243.55,25564.67
0,35,12,0,0,1,0,19506.46,14442.53,25564.67
0,32,12,0,0,1,0,0.0,0.0,0.0
0,23,15,0,0,1,0,2819.385,5254.597,437.4071
0,44,12,0,0,0,0,25862.32,25243.55,8232.415
0,29,12,0,0,1,0,14768.95,11146.55,6420.722
0,25,12,1,0,1,0,295.8493,6942.871,461.0507
0,37,12,0,0,1,0,11216.8,12218.95,12146.91
0,28,16,0,0,1,0,0.0,1312.306,0.0
0,32,12,0,0,1,0,24700.48,25243.55,25564.67
0,52,16,0,0,1,0,16522.5,5408.565,15400.87
0,41,12,0,0,1,0,18389.68,21507.15,0.0
0,52,3,0,0,1,1,20070.73,22880.32,25564.67
0,53,9,0,0,1,1,22525.69,22928.66,24397.27
0,30,14,0,0,1,0,0.0,0.0,25564.67
0,32,12,0,0,1,0,4862.9,7617.823,5928.639
0,31,12,0,0,1,0,2411.857,1258.597,1513.192
0,37,13,0,0,1,0,25862.32,25243.55,25564.67
0,45,14,0,0,1,0,25862.32,25243.55,3666.24
0,25,12,0,0,0,0,24353.69,25243.55,25564.67
0,21,9,0,1,0,1,3391.491,19636.26,0.0
0,34,8,0,1,0,1,15172.56,13900.06,15919.55
0,23,12,0,0,1,0,11328.48,9402.774,14234.94
0,25,16,0,0,1,0,17455.11,19729.35,25564.67
0,50,7,0,0,1,1,2309.976,988.2581,1318.132
0,42,12,0,0,1,0,24580.96,24035.08,25564.67
0,35,12,0,0,1,0,22835.25,20984.37,24293.82
0,45,11,0,0,1,1,12098.47,12102.58,0.0
0,40,12,0,0,1,0,21436.34,22703.08,21286.65
0,43,6,0,0,1,1,25862.32,15729.77,17883.45
0,16,10,0,0,0,1,907.1405,2621.032,5729.146
0,52,12,0,0,0,0,12153.33,868.3065,7144.808
0,23,10,1,0,1,1,7790.045,12582.39,6222.707
0,21,13,0,0,0,0,14896.31,9184.355,5529.653
0,20,14,0,0,1,0,10419.38,10235.27,17177.09
0,36,16,0,0,1,0,25862.32,25243.55,25564.67
0,36,15,0,0,1,0,16745.85,18476.13,22675.71
0,53,9,0,0,1,1,3585.458,10706.13,0.0
0,29,12,0,0,1,0,15478.21,1385.71,5743.923
0,47,12,0,0,1,0,0.0,0.0,0.0
0,50,12,0,0,1,0,1798.607,6224.952,17289.4
0,44,14,0,0,1,0,22847.01,21902.81,25564.67
0,47,12,0,0,1,0,25862.32,25243.55,25091.8
0,33,18,0,0,1,0,25862.32,25243.55,25564.67
0,52,13,0,0,1,0,5877.8,6031.597,3104.704
0,41,14,0,0,1,0,25862.32,25243.55,25564.67
0,18,12,0,0,0,0,225.3157,3072.194,9946.578
0,17,10,0,0,0,1,127.3523,350.9032,5643.438
0,24,12,0,0,1,0,16103.21,8922.968,16470.74
0,28,12,0,0,1,0,16810.51,20350.6,25564.67
0,48,13,0,1,1,0,9627.837,6849.774,0.0
0,44,8,0,0,1,1,11226.6,11506.4,17886.4
0,28,12,0,0,1,0,16067.95,12421.26,21403.39
0,47,12,0,0,0,0,23883.46,22772.9,20363.07
0,26,6,1,0,0,1,17986.07,14856.1,18775.99
0,47,12,0,0,1,0,0.0,0.0,0.0
0,49,8,0,0,1,1,19645.57,18076.89,21227.54
0,18,12,0,0,0,0,0.0,0.0,15024.05
0,27,12,0,0,0,0,16745.85,7252.597,11356.33
0,26,12,0,0,1,0,25862.32,25243.55,18495.23
0,45,7,0,1,1,1,22559.0,25094.95,17460.82
0,31,6,0,0,0,1,2666.562,1321.258,0.0
0,33,9,0,0,1,1,17984.11,21251.13,19690.71
0,41,6,0,1,1,1,3085.845,9665.952,1331.432
0,31,14,0,0,1,0,0.0,0.0,22199.89
0,28,12,0,0,0,0,940.4481,6803.226,0.0
0,23,11,0,0,1,1,4161.483,1595.177,4637.106
0,27,16,0,0,1,0,25862.32,25243.55,25564.67
0,29,12,0,0,1,0,20552.71,20959.31,24313.04
0,43,12,0,0,1,0,25862.32,25243.55,25564.67
0,33,18,0,0,1,0,25862.32,25243.55,25564.67
0,36,18,0,0,0,0,0.0,0.0,0.0
0,19,12,0,0,0,0,1297.035,4490.129,10988.37
0,42,12,0,0,1,0,20039.38,25243.55,25564.67
0,45,12,0,0,1,0,25862.32,25243.55,25564.67
0,46,6,0,0,1,1,21164.0,17885.32,25564.67
0,18,11,0,0,0,1,327.1976,0.0,964.9555
0,42,12,0,0,1,0,22944.97,22244.76,24546.52
0,19,12,0,0,0,0,5499.662,7809.387,16503.25
0,39,12,0,0,1,0,4960.864,14961.73,0.0
0,38,12,0,0,1,0,25862.32,25243.55,25564.67
0,38,10,0,0,1,1,19400.66,25243.55,19584.31
0,23,16,0,0,0,0,8418.969,16066.35,17762.27
0,55,14,0,0,1,0,0.0,15418.26,10515.5
0,48,6,0,0,1,1,24994.37,25243.55,25564.67
0,36,8,0,0,1,1,11616.49,6312.677,8689.032
0,27,8,0,0,1,1,2259.035,1152.968,1857.502
0,32,12,0,0,1,0,5772.0,0.0,0.0
0,21,12,1,0,1,0,7402.11,16345.65,22216.14
0,40,4,0,1,1,1,16835.98,14453.27,18139.09
0,37,12,0,0,1,0,19038.2,25243.55,4968.117
0,36,13,0,0,0,0,25862.32,25243.55,25564.67
0,30,15,0,0,1,0,22378.75,20062.35,22681.63
0,32,10,0,0,1,1,11361.79,5222.371,8584.114
0,26,9,0,0,0,1,11561.63,15559.69,16176.67
0,24,4,0,1,1,1,8426.807,17034.92,25279.47
0,41,8,0,0,1,1,16845.78,12492.87,608.8233
0,50,9,0,0,1,1,12768.54,13450.69,7007.379
0,27,17,0,0,0,0,0.0,2647.887,17924.82
0,20,12,0,0,1,0,8851.967,14012.85,19664.11
0,24,13,0,0,1,0,22684.39,23283.15,25564.67
0,37,9,0,0,1,1,16534.25,7100.419,2201.813
0,19,13,0,0,0,0,101.8819,3245.855,9309.677
0,43,12,0,0,1,0,0.0,0.0,0.0
0,43,12,0,0,1,0,25862.32,25243.55,25564.67
0,48,9,0,0,1,1,8563.955,4794.484,0.0
0,22,7,0,0,0,1,12294.4,15149.71,4781.923
0,33,11,0,0,1,1,2725.34,2236.113,10732.73
0,33,12,0,0,1,0,25862.32,22665.48,25564.67
0,41,13,0,0,1,0,24292.95,22577.76,24675.08
0,37,11,0,0,1,1,15378.29,15047.66,15056.56
0,40,9,0,0,1,1,16091.46,14571.44,15832.36
0,41,15,0,0,1,0,21497.08,25243.55,25564.67
0,33,12,0,0,1,0,17876.35,19652.37,66.4977
0,47,12,0,0,1,0,25862.32,25243.55,25564.67
0,27,12,0,0,0,0,23460.26,25243.55,25564.67
0,21,12,0,0,0,0,11755.6,12442.74,15006.31
0,50,12,0,0,0,0,25862.32,25243.55,25564.67
0,55,8,1,0,1,1,20921.05,25243.55,0.0
0,25,9,0,0,1,1,10103.94,9554.952,15195.46
0,25,14,0,0,1,0,11769.32,11624.56,13903.93
0,18,11,0,0,0,1,766.0733,272.129,25564.67
0,23,15,0,0,1,0,20254.9,21666.48,23209.17
0,21,15,0,0,0,0,2972.208,3731.032,774.3287
0,27,10,1,0,0,1,0.0,0.0,7543.794
0,34,13,0,0,1,0,17131.83,20878.74,19087.79
0,19,9,1,0,0,1,1761.381,3485.758,1179.226
0,52,16,0,0,0,0,12713.68,12424.84,10326.35
0,25,12,0,0,1,0,15331.26,16068.15,12903.51
0,28,12,0,0,1,0,15215.67,15153.29,16207.71
0,34,13,0,0,1,0,0.0,0.0,0.0
0,30,12,0,0,1,0,0.0,0.0,24502.18
0,43,11,0,0,1,1,24355.65,22975.21,23191.44
0,44,10,0,0,1,1,19753.33,19117.06,13801.97
0,30,11,0,0,1,1,9659.185,11189.52,20173.92
0,35,18,0,0,1,0,10971.89,0.0,0.0
0,29,12,0,0,1,0,24404.63,20277.19,0.0
0,16,10,0,0,0,1,0.0,0.0,11564.69
0,49,12,0,0,1,0,21851.7,10170.82,3457.88
0,16,10,0,0,0,1,0.0,161.129,829.0046
0,40,12,0,0,0,0,19038.2,20753.42,14054.66
0,30,9,0,0,0,1,22617.78,14284.98,14688.6
0,48,9,1,0,0,1,0.0,0.0,0.0
0,29,14,0,1,0,0,1955.348,10851.15,12740.96
0,26,9,0,0,0,1,6195.202,10104.58,8607.757
0,26,14,0,0,1,0,5662.281,5057.661,2822.458
0,24,13,0,0,1,0,13638.46,12725.61,18223.32
0,31,14,0,0,1,0,25862.32,25243.55,5172.043
0,45,12,0,0,0,0,15732.91,4654.839,10052.97
0,26,13,0,0,0,0,58.778,50.12903,31.03226
0,17,8,0,1,0,1,391.8534,300.7742,18891.26
0,31,8,0,1,1,1,8081.976,12646.84,15337.32
0,29,9,0,0,1,1,11207.01,2875.258,13388.2
0,43,15,0,0,1,0,2121.886,3260.177,0.0
0,16,9,0,0,0,1,0.0,0.0,4473.078
0,22,13,0,0,0,0,11036.55,10351.65,6556.673
0,37,8,0,1,1,1,4075.275,0.0,2240.233
0,53,5,0,1,1,1,19541.73,24287.52,23875.63
0,42,12,0,1,1,0,21834.07,11189.52,14670.87
0,25,16,0,0,0,0,14143.95,5729.032,17089.91
0,26,14,0,0,0,0,0.0,159.3387,2919.988
0,45,14,0,0,1,0,240.9898,0.0,0.0
0,27,14,0,0,0,0,6116.831,6514.984,0.0
0,48,14,0,0,1,0,19790.55,15955.35,0.0
0,55,5,0,1,1,1,16645.93,16932.87,18440.55
0,23,13,0,0,1,0,1171.642,6726.242,5532.608
0,17,8,1,0,0,1,0.0,0.0,12760.17
0,27,13,0,0,1,0,11869.24,12671.9,25564.67
0,39,12,0,0,1,0,25039.43,25243.55,25564.67
0,39,16,0,0,1,0,25862.32,25243.55,25564.67
0,41,11,0,0,0,1,148.9043,3448.161,487.6498
0,41,12,0,0,0,0,10903.32,9365.177,3392.86
0,21,14,0,0,0,0,0.0,1446.581,25539.55
0,19,12,0,0,1,0,1447.898,3023.855,20999.97
0,23,16,0,0,1,0,5556.481,3990.629,0.0
0,54,10,0,0,1,1,5668.159,7424.468,6915.76
0,50,12,0,0,1,0,16881.04,24378.82,0.0
0,43,16,0,0,1,0,0.0,17545.16,0.0
0,27,7,0,0,1,1,3064.293,8461.065,11149.45
0,44,11,0,0,1,1,25862.32,25243.55,25564.67
0,26,12,0,0,0,0,0.0,1972.935,0.0
0,29,0,0,1,0,1,0.0,0.0,1034.409
0,29,16,0,0,1,0,23622.88,23141.71,22502.82
0,24,12,0,0,0,0,16538.17,15989.37,11764.18
0,19,13,0,0,0,0,0.0,0.0,0.0
0,49,18,0,0,0,0,25862.32,25243.55,25564.67
0,20,12,0,0,0,0,3393.45,3226.161,6073.456
0,26,12,0,0,1,0,25862.32,25243.55,25564.67
0,55,16,0,0,1,0,21019.01,20033.71,15641.74
0,25,12,0,0,1,0,1822.118,93.09677,0.0
0,52,11,0,0,1,1,24028.45,20153.66,25147.95
0,45,12,0,0,1,0,25689.91,23748.63,24196.29
0,50,14,0,0,1,0,25862.32,25243.55,25564.67
0,45,12,0,0,1,0,16516.62,14125.65,24072.17
0,17,10,0,0,0,1,0.0,171.871,1483.637
0,25,12,0,0,1,0,20572.3,9528.097,21236.41
0,38,12,0,0,1,0,17312.08,15957.15,0.0
0,16,10,0,0,0,1,0.0,821.7581,10639.63
0,38,6,0,0,1,1,20425.36,18619.35,17732.72
0,27,14,0,0,1,0,11111.0,11533.26,7289.625
0,24,16,0,0,1,0,628.9246,0.0,0.0
0,50,16,0,1,1,0,25862.32,24864.0,25564.67
0,37,12,0,0,1,0,25862.32,25243.55,25564.67
0,26,16,0,0,0,0,135.1894,0.0,0.0
0,36,7,0,0,1,1,16994.68,18270.24,17599.72
0,29,16,0,0,1,0,19114.61,18178.94,3917.453
0,35,12,0,0,1,0,25862.32,13110.53,25564.67
0,18,11,0,0,0,1,0.0,1432.258,2142.704
0,55,14,0,0,1,0,0.0,16845.15,25564.67
0,47,8,0,0,1,1,25862.32,25243.55,25564.67
0,18,11,0,0,0,1,4768.855,5635.935,23031.85
0,37,16,0,0,1,0,25862.32,25243.55,25564.67
0,23,12,0,0,1,0,13575.76,12371.13,21023.62
0,27,18,0,0,0,0,2284.505,0.0,0.0
0,40,14,0,0,1,0,23033.14,6020.855,21766.91
0,29,12,0,0,0,0,7839.026,5372.758,0.0
0,53,12,0,0,1,0,2917.348,1801.065,1338.82
0,25,13,0,0,1,0,17204.32,11638.89,25564.67
0,33,11,0,0,1,1,18131.05,16979.42,23512.11
0,17,9,0,1,1,1,540.7576,2228.952,5921.25
0,31,11,0,1,1,1,25862.32,25243.55,25564.67
0,24,17,0,0,1,0,101.8819,10326.58,13679.31
0,53,12,0,0,1,0,25862.32,25243.55,25564.67
0,41,12,0,0,1,0,18201.59,12186.73,25564.67
0,25,12,0,0,0,0,20008.03,20207.37,20760.58
0,54,12,0,0,1,0,25862.32,21224.27,25564.67
0,17,11,0,1,0,1,732.7658,742.9839,0.0
0,47,12,0,0,1,0,25862.32,25243.55,25564.67
0,35,12,0,0,1,0,25862.32,25243.55,25564.67
0,40,12,0,0,1,0,25862.32,25243.55,25564.67
0,37,9,1,0,1,1,14145.91,15554.32,15446.68
0,41,8,0,0,1,1,19908.11,15112.11,10537.67
0,25,16,0,0,0,0,9851.193,11681.85,12375.96
0,27,12,0,0,1,0,18756.06,3734.613,25564.67
0,43,12,0,0,1,0,23961.83,22735.31,20298.05
0,41,13,0,0,1,0,23211.43,22341.44,7057.622
0,32,18,0,0,1,0,5785.715,8427.048,12508.96
0,28,13,0,0,1,0,21753.74,22772.9,21401.91
0,34,12,0,0,1,0,25862.32,25243.55,25564.67
0,45,9,0,0,1,1,21990.81,23532.0,24341.11
0,18,12,0,0,0,0,3526.68,2823.339,8259.014
0,20,13,0,0,0,0,3154.42,107.4194,5732.101
0,30,17,0,0,1,0,25862.32,25243.55,25564.67
0,27,10,0,0,1,1,17592.26,21521.47,23259.42
0,55,11,0,0,0,1,14874.75,14902.65,14413.75
0,18,12,0,0,0,0,5556.481,7417.306,25564.67
0,40,15,0,0,1,0,24769.05,23800.55,25564.67
0,49,13,0,0,1,0,25862.32,25243.55,25564.67
0,22,12,0,0,1,0,21140.49,24516.68,25564.67
0,19,13,0,0,0,0,1581.128,153.9677,4877.975
0,25,15,0,0,1,0,6124.668,9200.468,16949.52
0,38,12,0,0,1,0,19104.81,18798.39,22898.85
0,23,10,0,0,0,1,1116.782,1303.355,2232.845
0,46,18,0,0,1,0,25862.32,25243.55,25564.67
0,30,18,0,0,0,0,25862.32,25243.55,25564.67
0,28,16,0,0,0,0,1257.849,5469.435,13497.55
0,35,12,1,0,1,0,25862.32,24998.27,25564.67
0,16,10,0,0,0,1,0.0,0.0,7322.135
0,43,4,0,1,1,1,9927.605,0.0,7684.178
0,33,12,0,0,0,0,8031.035,0.0,10641.11
0,35,12,1,0,1,0,19412.42,16682.23,21831.93
0,35,12,0,0,1,0,22537.45,20866.21,25564.67
0,16,8,0,0,0,1,0.0,1113.581,542.3257
0,28,15,0,0,1,0,585.8208,0.0,0.0
0,22,14,0,0,1,0,16179.63,18302.47,25564.67
0,18,8,0,0,0,1,5023.56,1391.081,6756.166
0,55,9,0,0,1,1,19038.2,17382.24,18768.61
0,49,2,0,0,1,1,20282.33,18966.68,23411.62
0,53,12,0,0,1,0,0.0,0.0,0.0
0,52,12,0,0,1,0,9051.813,4978.887,0.0
0,36,16,0,0,1,0,0.0,0.0,0.0
0,54,12,0,0,0,0,0.0,0.0,0.0
0,28,15,0,0,1,0,7069.035,13968.1,0.0
0,21,15,0,0,0,0,2629.336,0.0,1717.118
0,39,12,0,0,1,0,20854.44,19618.35,21907.3
0,21,12,0,0,1,0,17351.27,13493.66,16695.35
0,34,12,0,0,1,0,25607.62,24864.0,25564.67
0,23,12,0,0,1,0,14655.32,25243.55,0.0
0,28,12,0,0,1,0,15186.28,25243.55,19649.33
0,21,15,0,0,1,0,6951.479,3879.629,0.0
0,54,16,0,1,1,0,25862.32,25243.55,25564.67
0,49,12,0,0,1,0,12588.29,12056.03,11258.8
0,30,14,0,1,0,0,6157.976,392.0806,2636.264
0,27,12,0,0,1,0,18957.87,16293.73,0.0
0,42,13,0,0,1,0,25862.32,25243.55,25564.67
0,20,12,1,0,1,0,5354.676,8480.758,8093.508
0,41,9,1,0,1,1,15599.68,20357.76,12680.37
0,34,12,1,0,1,0,24189.11,24932.03,25564.67
0,34,12,0,0,1,0,23195.76,21945.77,25564.67
0,45,17,0,0,1,0,7055.32,5809.597,7081.266
0,18,11,0,0,0,1,4825.674,7999.161,13003.99
0,33,12,0,1,1,0,23963.79,13712.08,23973.16
0,29,12,0,0,1,0,14776.79,14240.23,14335.43
0,17,11,0,1,0,1,670.0692,683.9032,1563.435
0,38,11,0,0,1,1,22227.88,3779.371,10026.37
0,45,18,0,0,0,0,0.0,914.8548,2364.363
0,37,16,0,0,1,0,19518.22,16503.19,9268.301
0,22,12,1,0,1,0,15570.29,15984.0,1615.155
0,26,12,0,0,1,0,21019.01,21510.73,21274.83
0,24,12,0,0,1,0,16185.5,22559.85,15907.73
0,29,9,0,0,1,1,17703.93,18331.11,19374.47
0,26,12,0,0,0,0,13501.31,5023.645,16503.25
0,48,13,0,0,1,0,25862.32,20714.03,25564.67
0,29,18,0,0,1,0,25862.32,25243.55,25564.67
0,30,16,0,0,1,0,25862.32,25243.55,4629.717
0,22,13,0,0,1,0,16871.25,17348.23,14982.67
0,39,12,0,0,1,0,14237.99,11185.94,16686.49
0,33,12,0,0,1,0,25862.32,25243.55,25564.67
0,49,14,0,0,0,0,25862.32,25243.55,25564.67
0,51,13,0,0,1,0,25862.32,25243.55,25564.67
0,30,12,0,1,1,0,7570.607,0.0,13494.6
0,37,12,0,0,1,0,25470.47,25243.55,25564.67
0,40,10,0,0,1,1,11792.83,14131.02,1841.247
0,36,12,1,0,1,0,1199.071,0.0,0.0
0,16,10,0,0,0,1,3558.029,3607.5,11643.01
0,36,13,0,0,1,0,0.0,0.0,0.0
0,40,11,1,0,1,1,25803.54,21858.05,25564.67
0,32,18,1,0,1,0,25862.32,25243.55,25564.67
0,54,2,0,1,1,1,12968.39,13345.06,3924.842
0,35,10,0,0,1,1,14279.14,22515.1,6676.369
0,20,6,1,0,0,1,5834.697,5331.581,2801.77
0,28,12,0,0,1,0,25862.32,25243.55,25564.67
0,55,12,0,0,0,0,25862.32,25243.55,23454.48
0,50,6,1,0,1,1,11698.78,7959.774,10004.21
0,19,12,0,0,0,0,4874.656,4613.661,3809.579
0,51,12,0,0,1,0,25862.32,25243.55,25564.67
0,29,12,0,1,1,0,11489.14,13237.65,12084.85
0,49,12,0,0,1,0,25862.32,20565.44,25564.67
0,29,12,0,0,1,0,16481.35,21202.79,20497.55
0,25,9,0,1,1,1,1396.957,6210.629,2036.307
0,48,12,0,0,1,0,25862.32,25243.55,25564.67
0,17,10,0,0,0,1,0.0,248.8548,0.0
0,17,11,0,0,0,1,0.0,0.0,15124.53
0,49,4,0,0,1,1,22298.42,15865.84,19160.2
0,30,11,0,0,0,1,13748.18,14127.44,10907.1
0,22,14,0,0,0,0,10911.16,11162.66,25564.67
0,45,16,0,0,1,0,7837.067,4427.468,19235.57
0,19,12,0,0,0,0,5290.02,13187.52,20723.64
0,19,12,0,0,0,0,503.5316,1731.242,1259.023
0,52,3,0,0,1,1,3166.175,4153.548,11313.47
0,27,12,0,0,1,0,14812.06,17670.48,25564.67
0,49,11,0,0,1,1,25862.32,10525.31,25564.67
0,31,9,0,1,1,1,25862.32,25243.55,5179.432
0,20,12,0,0,0,0,8695.226,15778.11,22551.59
0,54,8,0,1,1,1,25862.32,25243.55,25564.67
0,32,12,0,0,1,0,7300.228,19306.84,9454.495
0,37,12,0,0,1,0,25135.43,25243.55,25564.67
0,29,12,0,0,1,0,2390.305,11615.61,25564.67
0,36,12,0,0,1,0,25862.32,18323.95,25564.67
0,16,10,0,0,0,1,0.0,778.7903,5186.82
0,46,12,0,0,1,0,25862.32,25243.55,20190.18
0,48,14,0,0,1,0,21410.87,16771.74,25564.67
0,38,12,0,0,1,0,25862.32,25243.55,11906.04
0,32,12,0,0,1,0,25862.32,25243.55,25564.67
0,22,16,0,0,1,0,1759.422,4568.903,0.0
0,22,12,0,0,1,0,15072.64,10664.95,25564.67
0,54,11,1,0,1,1,25862.32,25243.55,0.0
0,34,16,0,0,1,0,22946.93,25243.55,25564.67
0,53,12,0,0,1,0,21326.62,20816.08,19800.06
0,23,14,0,0,0,0,8297.495,8835.242,25564.67
0,25,12,0,0,1,0,19837.58,12489.29,23798.79
0,20,12,0,0,0,0,7425.621,6087.097,25564.67
0,47,8,0,0,1,1,25862.32,25243.55,25564.67
0,21,15,0,0,0,0,8348.436,6892.742,25416.9
0,26,16,0,0,0,0,3842.122,3487.548,1717.118
0,44,12,0,0,1,0,2329.568,2499.29,19210.45
0,33,13,0,0,1,0,20299.96,22278.77,24342.59
0,37,16,0,0,1,0,25556.68,25243.55,25564.67
0,22,13,0,0,1,0,25862.32,25243.55,25564.67
0,31,11,1,0,1,1,0.0,0.0,0.0
0,25,16,0,0,1,0,0.0,3552.0,10867.2
0,47,18,0,0,1,0,17999.78,23184.68,25564.67
0,19,12,0,1,0,0,2560.762,3931.548,17813.99
0,46,6,0,0,1,1,20517.44,25243.55,24796.25
0,19,8,0,0,1,1,39.18534,1136.855,5327.204
0,53,18,0,0,0,0,25862.32,25243.55,25564.67
0,39,16,0,0,1,0,19345.8,21557.27,0.0
0,43,12,0,0,1,0,16303.06,14752.26,11965.15
0,45,9,0,1,1,1,25862.32,25243.55,25564.67
0,36,10,0,0,1,1,15419.43,5512.403,17781.48
0,29,16,0,0,1,0,13579.68,21134.76,23416.06
0,29,12,0,0,1,0,0.0,0.0,0.0
0,51,12,0,0,1,0,18928.48,22260.87,23154.5
0,30,10,0,1,1,1,19772.92,18485.08,14509.8
0,55,7,0,0,0,1,0.0,0.0,0.0
0,25,11,1,0,1,1,11896.67,10638.1,16556.45
0,55,12,0,0,1,0,9796.334,12800.81,14777.27
0,40,10,0,0,1,1,25862.32,25243.55,19002.09
0,49,12,0,0,1,0,25862.32,20400.73,18444.98
0,16,9,0,0,0,1,0.0,916.6452,729.9969
0,44,11,0,0,1,1,25862.32,25243.55,25564.67
0,49,12,0,0,1,0,25862.32,25243.55,25564.67
0,28,14,0,0,0,0,12006.39,14483.71,25564.67
0,18,12,0,0,0,0,6489.092,8632.935,12672.98
0,54,8,0,0,1,1,25862.32,25243.55,25564.67
0,28,11,0,0,1,1,19334.04,22704.87,17709.08
0,23,15,0,0,1,0,1251.971,4563.532,4679.96
0,33,13,0,0,1,0,0.0,0.0,0.0
0,32,12,0,0,1,0,8983.238,7537.258,6915.76
0,34,12,0,0,1,0,25862.32,25243.55,25564.67
0,55,12,0,1,1,0,18236.86,14297.52,10095.83
0,24,9,0,0,1,1,0.0,0.0,628.0338
0,37,10,0,0,1,1,9933.483,4984.258,10562.79
0,23,9,0,0,1,1,9823.764,7112.952,16942.14
0,22,12,0,0,0,0,6263.776,5943.871,12245.92
0,34,16,0,0,1,0,25862.32,25243.55,24460.81
0,53,12,0,0,1,0,20533.12,18263.08,18072.6
0,39,12,0,0,1,0,18908.88,15808.55,19381.86
0,34,8,0,1,1,1,25862.32,25243.55,25564.67
0,41,8,0,0,1,1,24896.4,15044.08,15053.6
0,54,12,0,0,1,0,25862.32,1229.952,25564.67
0,31,8,0,0,1,1,24018.65,25243.55,23807.65
0,51,12,0,0,1,0,21001.38,3140.226,16015.6
0,19,13,0,0,0,0,5035.316,5075.565,7233.472
0,49,10,0,0,1,1,17290.53,14240.23,16297.85
0,33,12,0,0,0,0,24753.38,10473.39,17282.01
0,16,8,0,0,0,1,0.0,295.4032,1539.791
0,18,11,0,0,0,1,848.3625,1312.306,2388.006
0,55,8,0,0,1,1,25862.32,25243.55,25564.67
0,47,8,0,0,1,1,9518.118,25243.55,25564.67
0,26,12,0,0,1,0,8544.363,12226.11,13230.09
0,30,18,0,0,1,0,25862.32,25243.55,25564.67
0,25,12,0,0,1,0,25037.47,25243.55,25564.67
0,23,12,0,0,1,0,11355.91,12725.61,13210.88
0,49,12,0,1,1,0,15397.88,12455.27,0.0
0,18,12,0,0,0,0,0.0,1007.952,21033.96
0,50,16,0,0,1,0,0.0,0.0,0.0
0,20,12,1,0,0,0,4361.328,3917.226,15885.56
0,26,16,0,0,1,0,25862.32,25243.55,25564.67
0,37,14,0,0,1,0,25862.32,25243.55,25564.67
0,16,10,0,0,0,1,1210.827,3226.161,17565.74
0,16,9,0,0,0,1,444.7536,708.9677,2554.989
0,55,12,0,0,1,0,0.0,0.0,0.0
0,31,12,0,0,1,0,25862.32,24092.37,25564.67
0,35,13,0,0,1,0,25862.32,25243.55,25564.67
0,38,6,0,0,1,1,21851.7,16775.32,21871.83
0,29,15,0,0,1,0,0.0,0.0,0.0
0,37,12,0,0,1,0,9478.933,10607.66,0.0
0,35,16,0,1,1,0,19667.12,2225.371,2265.355
0,55,15,0,0,1,0,25823.14,25243.55,0.0
0,32,12,0,0,0,0,25227.52,19047.24,11937.08
0,43,8,0,0,1,1,13242.68,10007.9,2791.425
0,17,9,0,0,0,1,0.0,324.0484,5412.912
0,29,10,0,1,1,1,11728.17,12235.06,15374.27
0,17,11,0,0,0,1,2931.063,9913.016,25564.67
0,37,16,0,0,1,0,24712.23,24940.98,25564.67
0,43,12,0,0,1,0,25862.32,25243.55,25564.67
0,51,8,0,0,1,1,22255.31,24722.56,23742.63
0,18,11,0,0,0,1,497.6538,0.0,16860.86
0,45,13,0,0,1,0,25388.18,24754.79,25564.67
0,37,12,0,0,1,0,25862.32,25243.55,25564.67
0,21,13,0,0,0,0,0.0,2275.5,2985.008
0,28,14,1,0,1,0,10828.87,7121.903,2470.759
0,46,9,0,0,0,1,12504.04,14968.89,15625.48
0,55,12,0,0,1,0,25862.32,25243.55,564.4916
0,23,16,0,0,1,0,0.0,0.0,0.0
0,28,16,0,0,0,0,22539.41,21897.44,25564.67
0,26,16,1,0,0,0,22984.16,22497.19,25184.89
0,46,10,0,0,1,1,18914.76,19534.21,19972.95
0,19,7,0,0,1,1,7692.081,8205.048,12943.41
0,33,8,0,0,1,1,25862.32,25243.55,25564.67
0,29,18,0,0,1,0,25862.32,25243.55,25564.67
0,24,12,0,0,1,0,23166.37,25243.55,15499.87
0,43,14,0,0,1,0,25862.32,25243.55,25564.67
0,27,14,0,0,0,0,13716.83,15205.21,22324.02
0,29,11,1,0,0,1,14743.48,14954.56,13714.78
0,26,13,0,1,0,0,23699.29,14356.6,25564.67
0,36,18,0,0,1,0,9261.454,6688.645,12743.91
0,32,12,0,0,1,0,1338.179,2227.161,799.4501
0,53,9,0,0,1,1,25862.32,17169.19,18220.37
0,17,11,0,0,0,1,0.0,936.3387,11377.02
0,25,0,0,1,1,1,6044.338,3188.565,3580.531
0,22,12,0,0,1,0,6377.413,7215.0,8201.382
0,19,12,0,0,0,0,762.1548,6282.242,382.7312
0,19,10,0,0,0,1,2423.613,10083.1,4026.805
0,21,12,0,0,0,0,8407.214,11860.89,1111.25
0,21,12,0,0,1,0,9451.503,4380.919,5322.771
0,25,13,0,0,0,0,12200.35,15237.44,15799.85
0,53,8,0,0,1,1,25862.32,25243.55,25564.67
0,28,13,0,0,1,0,16702.75,19852.89,23073.22
0,20,12,0,0,0,0,8644.285,7134.435,13964.52
0,40,12,0,0,1,0,24208.7,23138.13,25176.03
0,20,12,0,0,1,0,0.0,0.0,0.0
0,44,12,0,0,1,0,25862.32,25243.55,25564.67
0,21,15,0,0,0,0,5644.648,2545.839,6673.413
0,53,3,1,0,1,1,21005.3,20096.37,21465.46
